transaction_id,customer_id,product_id,product_category,amount,date
7661,48,5166,electronics,8356.04,4-12-2024
7662,16,51080,electronics,3077.44,14-2-2024
7663,43,83223,office equipment,7214.11,6-6-2024
7664,19,25072,digital services,4168.68,8-10-2024
7665,12,81716,drink,5370.64,18-8-2024
7666,94,23963,media,8168.54,26-5-2024
7667,94,28309,toys and hobbies,4631.34,5-5-2024
7668,24,22198,electronics,6673.83,13-5-2024
7669,36,6363,electronics,1094.18,14-9-2024
7670,75,84494,cosmetics and bodycare,3749.68,20-6-2024
7671,98,82895,toys and hobbies,1288.34,10-7-2024
7672,15,96435,drink,5639.6,25-12-2024
7673,85,51561,drink,1324.58,10-5-2024
7674,53,95655,shoes,4489.04,22-2-2024
7675,76,64714,cosmetics and bodycare,5655.68,23-9-2024
7676,14,49680,fashion and apparel,1074.87,26-5-2024
7677,98,34269,cosmetics and bodycare,9750.6,2-9-2024
7678,31,10821,cosmetics and bodycare,8464.32,2-10-2024
7679,2,56929,furniture and decor,7212.95,12-6-2024
7680,10,72253,shoes,231.34,15-12-2024
7681,17,20272,toys and hobbies,6153.5,10-12-2024
7682,23,64714,cosmetics and bodycare,5655.68,24-11-2024
7683,83,6198,cosmetics and bodycare,5946.43,2-4-2024
7684,39,70989,media,3618.01,15-1-2024
7685,93,30964,digital services,5709.01,11-12-2024
7686,2,40017,furniture and decor,4513.64,12-5-2024
7687,32,45928,media,444.74,4-11-2024
7688,69,70425,health and wellness,1256.68,3-10-2024
7689,85,11029,media,9161.1,4-5-2024
7690,34,48946,media,8893.76,27-6-2024
7691,37,49748,toys and hobbies,6624.18,19-8-2024
7692,30,9950,fashion and apparel,5556.96,6-6-2024
7693,100,22894,health and wellness,1062.93,6-10-2024
7694,94,52784,food and beverage,2177.3,28-1-2024
7695,53,24642,media,2137.82,1-10-2024
7696,12,46792,electronics,4799.09,27-4-2024
7697,12,9995,toys and hobbies,4679.43,13-5-2024
7698,88,75469,fashion and apparel,5267.46,4-12-2024
7699,75,723,digital services,7964.68,28-1-2024
7700,80,84697,office equipment,7968.01,10-9-2024
7701,66,72394,electronics,4049.86,22-5-2024
7702,38,921,electronics,9116.65,12-8-2024
7703,25,35484,health and wellness,8229.9,20-1-2024
7704,59,52219,electronics,3116.36,12-7-2024
7705,62,57251,toys and hobbies,5912.95,24-4-2024
7706,93,87748,drink,9751.58,23-5-2024
7707,14,96751,cosmetics and bodycare,6731.64,5-10-2024
7708,61,94034,cosmetics and bodycare,8453.43,15-7-2024
7709,83,25567,food and beverage,9347.45,11-3-2024
7710,51,7346,pet products,5135.19,11-11-2024
7711,42,90875,drink,3475.03,26-12-2024
7712,66,88983,cosmetics and bodycare,9100.11,14-2-2024
7713,73,97478,health and wellness,2199.64,28-3-2024
7714,18,75443,fashion and apparel,8896.82,20-9-2024
7715,52,90385,office equipment,5457.59,10-10-2024
7716,13,76201,pet products,3208.05,4-4-2024
7717,55,35257,electronics,4584.03,5-12-2024
7718,53,97777,cosmetics and bodycare,849.01,8-2-2024
7719,29,87980,electronics,4886.42,8-2-2024
7720,51,90866,drink,997.37,8-4-2024
7721,70,66246,pet products,859.76,26-5-2024
7722,19,64333,pet products,7681.81,9-9-2024
7723,99,94034,cosmetics and bodycare,8453.43,12-2-2024
7724,48,99313,shoes,7585.83,26-1-2024
7725,87,73497,media,2092.21,19-8-2024
7726,34,30406,furniture and decor,2085.87,25-5-2024
7727,37,51533,cosmetics and bodycare,9586.05,18-12-2024
7728,87,48514,food and beverage,820.88,16-10-2024
7729,6,14227,furniture and decor,7995.88,26-3-2024
7730,66,3000,fashion and apparel,9650.36,15-12-2024
7731,54,94208,electronics,2748.5,5-7-2024
7732,61,30406,furniture and decor,2085.87,24-5-2024
7733,78,13593,toys and hobbies,4590.37,21-11-2024
7734,9,84352,fashion and apparel,2046.08,5-8-2024
7735,33,14883,health and wellness,3319.78,5-10-2024
7736,92,9031,drink,3505.42,8-11-2024
7737,22,37429,media,4077.91,17-6-2024
7738,29,47477,electronics,1991.77,3-3-2024
7739,82,61383,media,5423.32,19-7-2024
7740,88,32418,food and beverage,9419.37,13-5-2024
7741,11,17291,shoes,921.93,10-7-2024
7742,59,13219,furniture and decor,7915.64,9-9-2024
7743,29,48478,media,6249.79,27-1-2024
7744,53,88887,pet products,2662.98,14-12-2024
7745,8,14274,health and wellness,8557.9,16-9-2024
7746,48,15285,food and beverage,8637.51,14-4-2024
7747,47,41974,fashion and apparel,4874.19,26-5-2024
7748,65,71013,office equipment,6768.21,12-2-2024
7749,19,17237,electronics,6672.22,14-10-2024
7750,83,78316,office equipment,7007.28,28-3-2024
7751,13,63330,drink,7151.55,16-5-2024
7752,14,23214,health and wellness,4944.39,7-2-2024
7753,39,4035,electronics,1406.53,2-6-2024
7754,91,30406,furniture and decor,2085.87,21-8-2024
7755,59,35321,fashion and apparel,6903.3,17-1-2024
7756,32,51299,shoes,5461.09,6-2-2024
7757,24,60734,electronics,4084.19,15-5-2024
7758,9,96235,electronics,3089.45,20-8-2024
7759,10,25473,office equipment,3126.43,27-3-2024
7760,11,5639,pet products,6104.56,21-6-2024
7761,88,72897,drink,7922.05,10-10-2024
7762,1,99225,toys and hobbies,3598.98,28-4-2024
7763,36,985,media,3818.95,15-2-2024
7764,46,95443,furniture and decor,497.43,11-1-2024
7765,37,33424,drink,9162.99,17-4-2024
7766,85,60646,pet products,4814.72,2-7-2024
7767,9,83901,drink,3160.67,23-5-2024
7768,16,75464,drink,3240.86,17-11-2024
7769,70,11897,fashion and apparel,8558.72,13-11-2024
7770,66,52219,electronics,3116.36,13-12-2024
7771,46,71398,media,2339.69,26-7-2024
7772,97,38352,cosmetics and bodycare,9929.81,18-12-2024
7773,1,33283,office equipment,1746.37,27-7-2024
7774,59,56101,fashion and apparel,7312.11,4-3-2024
7775,60,34447,toys and hobbies,5016.48,14-7-2024
7776,64,41974,fashion and apparel,4874.19,17-11-2024
7777,23,61341,toys and hobbies,4216.46,14-2-2024
7778,45,98331,drink,3541.98,2-11-2024
7779,21,78161,media,6361.27,5-3-2024
7780,17,7150,toys and hobbies,3328.27,21-4-2024
7781,74,7084,toys and hobbies,7847.93,16-1-2024
7782,86,20846,health and wellness,9018.0,28-2-2024
7783,38,3448,furniture and decor,294.77,2-11-2024
7784,55,99429,digital services,4333.55,17-1-2024
7785,81,61877,media,4087.54,16-12-2024
7786,52,5875,food and beverage,4431.93,14-10-2024
7787,24,83579,electronics,2459.38,23-11-2024
7788,32,33837,shoes,6834.43,15-3-2024
7789,5,23312,office equipment,9724.68,12-4-2024
7790,66,93233,pet products,7434.36,22-3-2024
7791,28,46662,drink,3708.41,2-1-2024
7792,70,79536,media,2393.07,7-4-2024
7793,45,62392,drink,4454.94,27-4-2024
7794,4,7474,digital services,9560.52,16-2-2024
7795,41,74116,electronics,3766.51,5-12-2024
7796,40,12169,food and beverage,2932.69,3-11-2024
7797,58,40358,media,2661.74,17-2-2024
7798,68,21393,health and wellness,634.79,2-7-2024
7799,92,6352,shoes,5117.33,27-2-2024
7800,64,22288,cosmetics and bodycare,1794.91,24-6-2024
7801,2,38604,drink,8740.86,16-12-2024
7802,87,78647,digital services,3108.38,4-8-2024
7803,20,3715,cosmetics and bodycare,7664.79,15-8-2024
7804,31,84494,cosmetics and bodycare,3749.68,9-9-2024
7805,9,75582,shoes,6975.02,19-7-2024
7806,37,9995,toys and hobbies,4679.43,20-3-2024
7807,72,1409,cosmetics and bodycare,8768.48,14-9-2024
7808,71,50562,toys and hobbies,858.01,11-10-2024
7809,19,87530,pet products,6322.92,6-12-2024
7810,78,38699,food and beverage,7708.68,23-7-2024
7811,6,90875,drink,3475.03,23-9-2024
7812,66,10973,pet products,1411.77,3-10-2024
7813,98,29581,digital services,2633.57,22-6-2024
7814,81,41983,digital services,3941.26,18-12-2024
7815,28,34050,drink,7027.32,19-4-2024
7816,36,32732,office equipment,2722.98,21-3-2024
7817,75,8205,digital services,829.05,26-1-2024
7818,51,57046,cosmetics and bodycare,5789.34,16-12-2024
7819,99,82217,electronics,9296.47,3-6-2024
7820,33,47791,electronics,4306.27,20-12-2024
7821,85,38252,electronics,3043.92,25-1-2024
7822,7,14020,cosmetics and bodycare,3510.76,22-2-2024
7823,34,31226,cosmetics and bodycare,4749.63,9-6-2024
7824,38,46228,health and wellness,8027.78,18-10-2024
7825,76,62782,drink,5980.61,25-11-2024
7826,74,49813,toys and hobbies,5291.24,5-9-2024
7827,31,36968,food and beverage,6820.91,15-5-2024
7828,31,74217,fashion and apparel,6906.96,19-10-2024
7829,73,78299,drink,1548.88,4-7-2024
7830,27,80596,electronics,3463.38,18-6-2024
7831,65,52765,health and wellness,4760.14,21-8-2024
7832,91,63431,digital services,6551.45,15-6-2024
7833,28,30406,furniture and decor,2085.87,5-2-2024
7834,51,95737,food and beverage,2657.14,28-11-2024
7835,36,31738,cosmetics and bodycare,3454.98,12-7-2024
7836,79,10821,cosmetics and bodycare,8464.32,21-6-2024
7837,82,13228,drink,1737.28,16-10-2024
7838,25,63053,electronics,7716.31,12-1-2024
7839,69,51766,toys and hobbies,1846.64,4-12-2024
7840,84,56368,food and beverage,1041.94,12-3-2024
7841,35,31115,toys and hobbies,5656.51,27-9-2024
7842,22,60646,pet products,4814.72,7-10-2024
7843,14,88951,cosmetics and bodycare,3135.21,7-10-2024
7844,28,61877,media,4087.54,1-6-2024
7845,61,67186,digital services,5607.71,28-8-2024
7846,61,82061,shoes,3747.53,20-3-2024
7847,37,77053,office equipment,5519.95,11-12-2024
7848,29,62676,drink,448.85,6-9-2024
7849,36,96005,pet products,2969.91,7-5-2024
7850,18,54825,shoes,313.76,6-3-2024
7851,16,22660,furniture and decor,822.8,11-10-2024
7852,43,95149,toys and hobbies,4048.4,24-7-2024
7853,91,6352,shoes,5117.33,5-3-2024
7854,89,75469,fashion and apparel,5267.46,11-8-2024
7855,6,41883,fashion and apparel,3907.16,17-1-2024
7856,28,90199,digital services,3029.11,3-11-2024
7857,30,23336,food and beverage,2738.33,19-8-2024
7858,74,65633,toys and hobbies,1880.59,5-1-2024
7859,28,41983,digital services,3941.26,21-11-2024
7860,33,52784,food and beverage,2177.3,10-9-2024
7861,65,94594,digital services,6330.09,16-9-2024
7862,25,73444,food and beverage,7077.46,27-12-2024
7863,86,81608,pet products,8826.76,18-2-2024
7864,2,22589,drink,5065.55,5-3-2024
7865,16,33786,media,253.89,25-5-2024
7866,21,1457,shoes,4674.26,6-1-2024
7867,67,25051,pet products,1846.36,8-2-2024
7868,78,93198,media,4091.89,19-2-2024
7869,25,7474,digital services,9560.52,8-2-2024
7870,29,85944,food and beverage,8386.37,28-7-2024
7871,28,12594,toys and hobbies,6698.7,16-12-2024
7872,62,384,health and wellness,4009.05,17-12-2024
7873,90,63344,media,3766.02,24-8-2024
7874,68,9497,office equipment,5342.71,22-9-2024
7875,33,64894,pet products,9017.27,20-1-2024
7876,7,78605,health and wellness,7198.14,8-11-2024
7877,16,43857,media,4305.34,28-9-2024
7878,51,71346,office equipment,9397.82,23-10-2024
7879,36,50490,media,1434.75,2-6-2024
7880,4,48281,cosmetics and bodycare,308.09,28-5-2024
7881,3,33424,drink,9162.99,17-5-2024
7882,87,42951,food and beverage,4376.55,9-6-2024
7883,24,40017,furniture and decor,4513.64,1-1-2024
7884,13,57229,electronics,6410.32,25-7-2024
7885,7,25473,office equipment,3126.43,23-1-2024
7886,82,3867,media,3662.61,8-7-2024
7887,22,99313,shoes,7585.83,16-10-2024
7888,26,5941,media,6024.51,11-9-2024
7889,57,93303,electronics,3182.44,27-5-2024
7890,87,76251,pet products,767.19,24-7-2024
7891,68,44116,health and wellness,5293.56,8-4-2024
7892,63,76251,pet products,767.19,15-12-2024
7893,36,56418,toys and hobbies,5067.66,14-3-2024
7894,7,13656,health and wellness,7992.03,5-11-2024
7895,11,95161,digital services,1063.86,16-3-2024
7896,48,87530,pet products,6322.92,23-5-2024
7897,56,49813,toys and hobbies,5291.24,13-8-2024
7898,11,25490,digital services,9047.12,22-10-2024
7899,29,74848,toys and hobbies,357.47,25-10-2024
7900,48,47132,health and wellness,8600.54,27-2-2024
7901,100,60066,fashion and apparel,7646.6,10-2-2024
7902,93,43495,digital services,5775.65,9-3-2024
7903,88,2222,health and wellness,1776.37,14-2-2024
7904,98,51561,drink,1324.58,24-11-2024
7905,46,51299,shoes,5461.09,10-1-2024
7906,42,76201,pet products,3208.05,17-4-2024
7907,25,70857,electronics,3613.38,27-11-2024
7908,88,2291,media,5457.1,24-7-2024
7909,30,93822,digital services,7572.83,18-3-2024
7910,49,33445,toys and hobbies,9059.31,12-1-2024
7911,27,42521,furniture and decor,6595.46,24-10-2024
7912,16,50490,media,1434.75,14-7-2024
7913,13,24971,media,8811.91,3-6-2024
7914,87,67552,media,1723.69,7-1-2024
7915,13,77152,drink,2412.13,15-1-2024
7916,3,50699,office equipment,2846.79,8-8-2024
7917,59,84591,furniture and decor,7292.4,5-8-2024
7918,76,63097,digital services,980.02,15-7-2024
7919,56,66889,media,7954.08,5-6-2024
7920,55,94561,fashion and apparel,2653.97,20-12-2024
7921,57,28002,food and beverage,1675.3,10-3-2024
7922,55,66040,drink,9509.68,2-6-2024
7923,30,24653,drink,1196.12,14-11-2024
7924,92,60029,shoes,4293.85,3-4-2024
7925,45,33837,shoes,6834.43,17-1-2024
7926,30,84352,fashion and apparel,2046.08,28-12-2024
7927,86,76201,pet products,3208.05,26-11-2024
7928,46,27977,pet products,6820.54,12-8-2024
7929,67,54140,pet products,4325.1,26-1-2024
7930,44,1472,pet products,1442.58,3-2-2024
7931,93,50817,digital services,8488.28,25-4-2024
7932,77,69286,media,2244.35,27-2-2024
7933,66,76585,media,9514.61,25-6-2024
7934,98,33126,drink,7467.3,11-12-2024
7935,24,33536,drink,4250.65,14-1-2024
7936,59,62782,drink,5980.61,1-8-2024
7937,11,50308,cosmetics and bodycare,3812.34,6-8-2024
7938,78,76948,toys and hobbies,4091.66,28-3-2024
7939,78,31434,drink,4378.6,7-7-2024
7940,1,88430,furniture and decor,3401.35,23-9-2024
7941,90,858,drink,5633.95,19-9-2024
7942,1,9031,drink,3505.42,19-12-2024
7943,4,56368,food and beverage,1041.94,5-2-2024
7944,75,17176,office equipment,9748.55,17-7-2024
7945,95,14183,electronics,2577.89,15-12-2024
7946,89,74455,office equipment,6512.44,16-1-2024
7947,63,63053,electronics,7716.31,26-1-2024
7948,95,40408,electronics,553.13,2-7-2024
7949,92,80284,media,2185.69,20-2-2024
7950,93,75582,shoes,6975.02,5-2-2024
7951,10,89763,furniture and decor,7963.78,27-12-2024
7952,60,41894,toys and hobbies,5270.85,28-12-2024
7953,32,57046,cosmetics and bodycare,5789.34,21-8-2024
7954,33,25490,digital services,9047.12,27-7-2024
7955,36,34050,drink,7027.32,21-9-2024
7956,96,8668,office equipment,8337.47,2-3-2024
7957,72,76688,shoes,1093.3,8-8-2024
7958,97,33786,media,253.89,19-5-2024
7959,93,23963,media,8168.54,8-11-2024
7960,74,4785,media,4448.27,25-6-2024
7961,12,98085,shoes,8372.65,14-10-2024
7962,66,80455,shoes,6566.7,24-8-2024
7963,49,8947,food and beverage,1238.12,2-12-2024
7964,73,12316,media,8350.86,15-5-2024
7965,92,12316,media,8350.86,4-4-2024
7966,96,23774,office equipment,4931.24,7-6-2024
7967,69,73497,media,2092.21,27-2-2024
7968,44,61840,shoes,4391.13,9-7-2024
7969,18,82855,furniture and decor,6818.9,23-6-2024
7970,96,36968,food and beverage,6820.91,7-7-2024
7971,36,34110,pet products,7382.72,14-2-2024
7972,1,63344,media,3766.02,11-5-2024
7973,12,67970,pet products,3311.12,16-7-2024
7974,71,95639,food and beverage,2143.61,20-9-2024
7975,64,50490,media,1434.75,21-11-2024
7976,33,71346,office equipment,9397.82,9-5-2024
7977,89,34447,toys and hobbies,5016.48,12-6-2024
7978,91,78956,pet products,4227.36,9-3-2024
7979,83,41883,fashion and apparel,3907.16,24-4-2024
7980,27,21577,furniture and decor,8300.13,15-1-2024
7981,44,88541,furniture and decor,8216.9,11-5-2024
7982,14,31367,fashion and apparel,6559.02,4-9-2024
7983,10,72394,electronics,4049.86,10-2-2024
7984,70,41508,digital services,4456.73,28-9-2024
7985,9,53301,drink,9398.73,18-12-2024
7986,68,10816,shoes,7729.46,25-10-2024
7987,19,74432,shoes,766.83,15-12-2024
7988,57,44466,shoes,7516.29,18-6-2024
7989,41,28830,food and beverage,3311.42,4-3-2024
7990,88,78890,digital services,1290.02,2-11-2024
7991,58,72897,drink,7922.05,7-7-2024
7992,45,39338,media,2165.73,21-6-2024
7993,63,19711,digital services,9988.68,14-7-2024
7994,12,33347,furniture and decor,6676.0,26-10-2024
7995,73,93822,digital services,7572.83,27-5-2024
7996,63,47791,electronics,4306.27,28-4-2024
7997,74,96889,office equipment,5289.99,12-1-2024
7998,98,50541,pet products,3638.51,9-3-2024
7999,14,76543,pet products,4999.49,2-6-2024
8000,23,94760,furniture and decor,9072.26,10-3-2024
8001,34,84790,drink,3741.68,18-12-2024
8002,45,78316,office equipment,7007.28,28-5-2024
8003,73,6198,cosmetics and bodycare,5946.43,3-9-2024
8004,89,60048,toys and hobbies,199.24,27-7-2024
8005,90,86681,cosmetics and bodycare,8691.59,5-8-2024
8006,70,6266,shoes,3875.91,23-10-2024
8007,8,66923,health and wellness,5455.12,7-12-2024
8008,83,89970,office equipment,9951.46,3-4-2024
8009,43,95443,furniture and decor,497.43,7-11-2024
8010,5,72615,toys and hobbies,3600.28,12-3-2024
8011,22,85020,shoes,3157.82,16-6-2024
8012,78,19704,health and wellness,3350.67,1-12-2024
8013,13,96005,pet products,2969.91,14-6-2024
8014,38,83725,electronics,4687.17,8-3-2024
8015,16,17725,drink,3139.91,10-2-2024
8016,40,56550,cosmetics and bodycare,5780.79,24-1-2024
8017,1,21550,food and beverage,7429.97,18-10-2024
8018,2,48848,food and beverage,2231.09,7-2-2024
8019,1,44962,toys and hobbies,7854.12,25-10-2024
8020,13,46839,furniture and decor,9604.74,14-10-2024
8021,74,78450,toys and hobbies,2738.33,19-8-2024
8022,34,44509,electronics,8918.98,22-10-2024
8023,97,96435,drink,5639.6,23-8-2024
8024,16,96236,electronics,8551.77,2-6-2024
8025,41,77648,drink,5878.53,23-4-2024
8026,5,99447,electronics,4646.63,17-6-2024
8027,67,44561,pet products,5281.54,9-8-2024
8028,2,17266,cosmetics and bodycare,7727.52,19-4-2024
8029,76,57615,electronics,3271.01,9-12-2024
8030,16,529,fashion and apparel,151.98,16-9-2024
8031,71,44511,office equipment,9354.7,20-1-2024
8032,68,93730,toys and hobbies,8259.9,21-3-2024
8033,16,49103,toys and hobbies,901.81,3-10-2024
8034,36,1409,cosmetics and bodycare,8768.48,11-10-2024
8035,48,92708,health and wellness,4522.36,7-5-2024
8036,29,77742,fashion and apparel,9899.87,24-6-2024
8037,51,68951,furniture and decor,2985.47,17-2-2024
8038,43,65665,health and wellness,2006.83,28-10-2024
8039,80,39655,electronics,9022.06,22-9-2024
8040,86,921,electronics,9116.65,23-1-2024
8041,20,93476,media,9672.51,13-4-2024
8042,61,63079,digital services,270.17,18-11-2024
8043,36,69581,food and beverage,9297.66,28-12-2024
8044,93,93480,shoes,2117.34,27-11-2024
8045,10,44561,pet products,5281.54,23-10-2024
8046,28,35240,digital services,6447.71,5-1-2024
8047,19,24653,drink,1196.12,17-10-2024
8048,81,65665,health and wellness,2006.83,12-5-2024
8049,75,15937,cosmetics and bodycare,2242.23,24-5-2024
8050,81,79778,office equipment,1891.98,7-6-2024
8051,88,97610,shoes,3562.66,13-12-2024
8052,31,10402,office equipment,3512.78,27-12-2024
8053,35,48495,electronics,2600.9,5-10-2024
8054,100,27710,drink,2520.04,6-6-2024
8055,55,9671,drink,2321.57,4-2-2024
8056,90,27727,food and beverage,4025.54,19-5-2024
8057,27,57612,health and wellness,3467.71,28-12-2024
8058,84,53153,drink,1163.78,24-10-2024
8059,23,20255,electronics,7063.32,21-11-2024
8060,50,76308,digital services,5962.23,9-10-2024
8061,86,49031,media,9360.47,20-1-2024
8062,87,87240,office equipment,5249.94,22-6-2024
8063,42,33398,office equipment,4490.3,18-10-2024
8064,62,37161,media,2216.92,3-3-2024
8065,61,1286,pet products,3576.11,8-8-2024
8066,88,54825,shoes,313.76,27-8-2024
8067,81,74919,electronics,2959.64,17-4-2024
8068,24,32418,food and beverage,9419.37,14-12-2024
8069,72,31367,fashion and apparel,6559.02,26-9-2024
